StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q5_1,Q5_2,Q5_3,Q5_4,Q1439,Q610,Q611,Q611_5_TEXT,Q612,Q612_4_TEXT,Q613,Q1430,Q617,Q617_7_TEXT,Q619,Q620_4,1000,1,2,3,4,5,6,7,8,9,10,11,12,13,1020,14,15,16,17,18,19,20,21,22,23,24,25,26,1000,1,2,3,4,5,6,7,8,9,10,11,12,13,1020,14,15,16,17,18,19,20,21,22,23,24,25,26,Q1440,Q621,IP_block,IP_country,Condition,pair1,pair2,pair3,pair4,pair5,pair6,pair7,pair8,pair9,pair10,pair11,pair12,pair13,pair14,pair15,pair16,pair17,pair18,pair19,pair20,pair21,pair22,pair23,pair24,pair25,pair26
4/8/19 10:07,4/8/19 10:10,IP Address,100,178,TRUE,4/8/19 10:10,anonymous,EN,Yes,Yes,Yes,Yes,,64,Female,-99,Democrat,-99,4,4,Some college (no degree),-99,Yes,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,ATTENTION,"no comments or thoughts, thank you",0,United States,Democrat or by a Republican,complete,wealth,workers,give,principles,attack,acknowledge,fear,respond,profit,potentially,happy,financial,kinds,end,illegal,talked,changes,mother,responsibility,barriers,announced,excessive,conversation,maintain,basic
4/8/19 10:05,4/8/19 10:10,IP Address,100,334,TRUE,4/8/19 10:10,anonymous,EN,Yes,Yes,Yes,Yes,,56,Female,-99,Democrat,-99,7 (very much),7 (extremely),Some college (no degree),-99,Yes,95,-99,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,-99,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,thank you!,0,United States,Republican or by a Democrat,complete,prosperity,employees,give,principles,assault,acknowledge,fear,answer,profit,potentially,glad,monetary,kinds,end,illegal,talked,reforms,mom,responsibility,walls,announced,outrageous,conversation,maintain,fundamental
4/8/19 10:09,4/8/19 10:11,IP Address,100,129,TRUE,4/8/19 10:11,anonymous,EN,Yes,Yes,Yes,Yes,,34,Male,-99,Republican,-99,5,4,Associate's/professional/vocational degree,-99,Yes,68,-99,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,-99,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,Republican or by a Democrat,comprehensive,prosperity,workers,contribute,values,attack,acknowledge,terror,answer,profit,potentially,happy,monetary,kinds,end,criminal,spoke,changes,mother,responsibility,walls,indicated,outrageous,discussion,preserve,basic
4/8/19 10:10,4/8/19 10:12,IP Address,100,106,TRUE,4/8/19 10:12,anonymous,EN,Yes,Yes,Yes,Yes,,34,Female,-99,Democrat,-99,2,1 (not at all),Bachelor's degree,-99,Yes,75,-99,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,-99,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,Republican or by a Democrat,comprehensive,wealth,workers,give,principles,assault,acknowledge,terror,answer,profit,potentially,happy,monetary,kinds,end,criminal,talked,changes,mom,responsibility,walls,announced,outrageous,conversation,preserve,fundamental
4/8/19 10:05,4/8/19 10:12,IP Address,100,450,TRUE,4/8/19 10:12,anonymous,EN,Yes,Yes,Yes,Yes,,42,Female,-99,Democrat,-99,5,3,Associate's/professional/vocational degree,-99,Yes,95,-99,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,-99,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,Democrat or by a Republican,comprehensive,wealth,employees,contribute,values,attack,acknowledge,terror,answer,gain,possibly,glad,monetary,types,end,criminal,talked,changes,mom,duty,walls,indicated,outrageous,discussion,maintain,basic
4/8/19 10:10,4/8/19 10:12,IP Address,100,111,TRUE,4/8/19 10:12,anonymous,EN,Yes,Yes,Yes,Yes,,35,Male,-99,Independent,-99,6,5,High school,-99,Yes,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,-99,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,ATTENTION,-99,0,United States,Democrat or by a Republican,complete,prosperity,employees,contribute,values,attack,recognize,fear,respond,gain,potentially,glad,financial,kinds,finish,illegal,spoke,reforms,mom,duty,barriers,announced,excessive,discussion,maintain,basic
4/8/19 10:09,4/8/19 10:12,IP Address,100,190,TRUE,4/8/19 10:12,anonymous,EN,Yes,Yes,Yes,Yes,,37,Female,-99,Democrat,-99,4,7 (extremely),Bachelor's degree,-99,Yes,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,-99,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,"ATTENTION yes, I was.",-99,0,United States,Democrat or by a Republican,complete,prosperity,workers,contribute,principles,assault,acknowledge,terror,respond,gain,possibly,happy,financial,types,finish,criminal,talked,changes,mother,responsibility,walls,indicated,outrageous,discussion,preserve,basic
4/8/19 10:10,4/8/19 10:13,IP Address,100,146,TRUE,4/8/19 10:13,anonymous,EN,Yes,Yes,Yes,Yes,,42,Male,-99,Independent,-99,4,6,Some college (no degree),-99,Yes,31,-99,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,-99,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,Democrat or by a Republican,comprehensive,wealth,employees,give,values,attack,recognize,fear,answer,profit,possibly,glad,monetary,types,end,illegal,spoke,reforms,mother,duty,barriers,indicated,excessive,conversation,maintain,fundamental
4/8/19 10:11,4/8/19 10:13,IP Address,100,110,TRUE,4/8/19 10:13,anonymous,EN,Yes,Yes,Yes,Yes,,33,Male,-99,Democrat,-99,3,7 (extremely),Bachelor's degree,-99,Yes,55,-99,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,-99,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,Republican or by a Democrat,comprehensive,wealth,workers,give,principles,assault,acknowledge,fear,answer,profit,potentially,glad,financial,types,finish,illegal,talked,reforms,mother,responsibility,barriers,announced,outrageous,discussion,maintain,basic
4/8/19 10:11,4/8/19 10:13,IP Address,100,123,TRUE,4/8/19 10:13,anonymous,EN,Yes,Yes,Yes,Yes,,40,Male,-99,Democrat,-99,5,4,Higher-level graduate degree,-99,Yes,60,-99,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,-99,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,Republican or by a Democrat,complete,prosperity,employees,give,principles,assault,acknowledge,fear,respond,profit,possibly,glad,monetary,kinds,end,illegal,spoke,reforms,mother,duty,barriers,indicated,outrageous,discussion,preserve,basic
4/8/19 10:06,4/8/19 10:13,IP Address,100,446,TRUE,4/8/19 10:13,anonymous,EN,Yes,Yes,Yes,Yes,,47,Female,-99,Democrat,-99,5,5,Some college (no degree),-99,Yes,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,-99,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,ATTENTION,-99,0,United States,Republican or by a Democrat,complete,prosperity,employees,contribute,values,attack,acknowledge,terror,answer,gain,possibly,glad,monetary,types,finish,criminal,talked,reforms,mom,responsibility,walls,announced,outrageous,discussion,preserve,fundamental
4/8/19 10:09,4/8/19 10:13,IP Address,100,288,TRUE,4/8/19 10:13,anonymous,EN,Yes,Yes,Yes,Yes,,44,Female,-99,Republican,-99,6,5,Some college (no degree),-99,Yes,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,-99,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,"Yes , I paid  ATTENTION",none,0,United States,Republican or by a Democrat,complete,wealth,employees,give,principles,assault,recognize,fear,respond,gain,possibly,glad,financial,types,finish,illegal,talked,reforms,mom,duty,barriers,announced,excessive,conversation,maintain,fundamental
4/8/19 10:10,4/8/19 10:14,IP Address,100,217,TRUE,4/8/19 10:14,anonymous,EN,Yes,Yes,Yes,Yes,,29,Male,-99,Democrat,-99,4,2,Associate's/professional/vocational degree,-99,Yes,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Democrat.,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,ATTENTION,-99,0,United States,Republican or by a Democrat,complete,prosperity,employees,contribute,values,attack,recognize,terror,respond,gain,possibly,happy,monetary,kinds,end,criminal,spoke,changes,mom,duty,walls,indicated,excessive,conversation,preserve,fundamental
4/8/19 10:13,4/8/19 10:14,IP Address,100,80,TRUE,4/8/19 10:14,anonymous,EN,Yes,Yes,Yes,Yes,,25,Female,-99,Democrat,-99,7 (very much),6,Bachelor's degree,-99,Yes,81,-99,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,-99,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,Democrat or by a Republican,comprehensive,prosperity,workers,give,values,attack,recognize,terror,answer,profit,possibly,glad,financial,types,end,illegal,spoke,changes,mom,duty,barriers,announced,excessive,discussion,preserve,fundamental
4/8/19 10:12,4/8/19 10:14,IP Address,100,113,TRUE,4/8/19 10:14,anonymous,EN,Yes,Yes,Yes,Yes,,52,Male,-99,Democrat,-99,6,6,Some college (no degree),-99,Yes,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,-99,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,ATTENTION,"I had no issues at all, thank you!",0,United States,Republican or by a Democrat,complete,wealth,employees,contribute,principles,assault,acknowledge,fear,respond,gain,potentially,happy,monetary,kinds,finish,criminal,talked,reforms,mother,responsibility,walls,indicated,outrageous,conversation,maintain,basic
4/8/19 10:12,4/8/19 10:14,IP Address,100,156,TRUE,4/8/19 10:14,anonymous,EN,Yes,Yes,Yes,Yes,,43,Female,-99,Republican,-99,7 (very much),4,Bachelor's degree,-99,Yes,95,-99,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,-99,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,ATTENTION,0,United States,Republican or by a Democrat,comprehensive,prosperity,workers,give,values,attack,recognize,terror,answer,profit,potentially,glad,financial,types,end,criminal,spoke,reforms,mom,duty,barriers,announced,outrageous,discussion,preserve,fundamental
4/8/19 10:11,4/8/19 10:14,IP Address,100,177,TRUE,4/8/19 10:14,anonymous,EN,Yes,Yes,Yes,Yes,,39,Male,-99,Republican,-99,6,6,Master's degree,-99,Yes,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,yes,none,0,United States,Democrat or by a Republican,comprehensive,wealth,workers,contribute,values,attack,recognize,terror,answer,gain,potentially,happy,financial,types,finish,criminal,talked,changes,mom,responsibility,walls,announced,excessive,conversation,maintain,fundamental
